trecho_id,solo_ordem,solo_subordem,solo_textura,solo_relevo,solo_erosao,solo_dren_idx,solo_risco
RO-ARQ-0232,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0233,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0234,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0235,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0236,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0237,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0238,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0239,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0240,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0241,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0242,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0243,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0244,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0245,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0246,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0247,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0248,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0249,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0250,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0251,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0252,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0253,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0254,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0255,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0256,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0257,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0258,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0259,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0260,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0261,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0262,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0263,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0264,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0265,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0266,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0267,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0268,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0269,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0270,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0271,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0272,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0273,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0274,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0275,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0276,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0277,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0278,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0279,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0280,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0281,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0282,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0283,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0284,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0285,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0286,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0287,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0288,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0289,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0290,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0291,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0292,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0293,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0294,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0295,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0296,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0297,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0298,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0299,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0300,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0301,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0302,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0303,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0304,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0305,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0306,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0307,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0308,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0309,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0310,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0311,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0312,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0313,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0314,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0315,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0316,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0317,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0318,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0319,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0320,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0321,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0322,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0323,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0324,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0325,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0326,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0327,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0328,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0329,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0330,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0331,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0332,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0333,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0334,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0335,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0336,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0337,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0338,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0339,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0340,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0341,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0342,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0343,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0344,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0345,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0346,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0347,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0348,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0349,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0350,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0351,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0352,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0353,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0354,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0355,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0356,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0357,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0358,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0359,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0360,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0361,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0362,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0363,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0364,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0365,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0366,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0367,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0368,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0369,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0370,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0371,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0372,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0373,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0374,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0375,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0376,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0377,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0378,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0379,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0380,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0381,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0382,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0383,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0384,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0385,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0386,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0387,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0388,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0389,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0390,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0391,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0392,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0393,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0394,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0395,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0396,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0397,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0398,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0399,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0400,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0401,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0402,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0403,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0404,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0405,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0406,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0407,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0408,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0409,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0410,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0411,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0412,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0413,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0414,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0415,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0416,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0417,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0418,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0419,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0420,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0421,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0422,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0423,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0424,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0425,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0426,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0427,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0428,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0429,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0430,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0431,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0432,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0433,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0434,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0435,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0436,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0437,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0438,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0439,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0440,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0441,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0442,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0443,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0444,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0445,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0446,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0447,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0448,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0449,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0450,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0451,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0452,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0453,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0454,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0455,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0456,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0457,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0458,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0459,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0460,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0461,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0462,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-0463,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
